Model,Rolling Window,PERMNO,R2,MSE,MAE,Directional Accuracy,Directional Up,Directional Down
Chronos Base,252,20512,-0.0269820906505142,0.0003006589246879,0.0118305071325379,0.4914728682170542,0.4638109305760709,0.5220228384991843
Chronos Base,252,29647,-0.2807222466439034,0.000167154910663,0.0075528663605195,0.4899845916795069,0.4693251533742331,0.514820592823713
Chronos Base,252,39731,-0.0158843473838967,0.0018396034718529,0.0279066607892768,0.5003802281368821,0.3549920760697306,0.6448736998514116
Chronos Base,252,40125,-0.0371598158579549,0.0010366001951281,0.0178900221598303,0.5057825751734772,0.4309815950920245,0.583203732503888
Chronos Base,252,44644,-0.008985129279966,0.0002364880663826,0.0099966857064813,0.4868012422360248,0.4942857142857143,0.4803418803418803
Chronos Base,252,44943,-0.0454953488143479,0.0005819049557957,0.0181379571593596,0.495026778882938,0.490566037735849,0.5008103727714749
Chronos Base,252,45911,-0.0660697878069203,0.0005665997119843,0.0168363589608882,0.4690130068859984,0.37117903930131,0.5774193548387097
Chronos Base,252,47466,-0.0362484252433501,0.0003100613592166,0.0124688559608846,0.5061538461538462,0.4287856071964018,0.5886075949367089
Chronos Base,252,47941,-0.0256194638000599,0.000459144632523,0.0144344642507135,0.4782276546982429,0.3303571428571428,0.6443381180223285
Chronos Base,252,50286,-0.2756491163341268,0.0017769680324465,0.0275810040081994,0.5018811136192626,0.3032490974729241,0.6472114137483788
Chronos Base,252,55993,-0.0408542254474835,0.0008408411105516,0.0188072877829594,0.4938744257274119,0.413589364844904,0.584
Chronos Base,252,61241,-0.0449546038242796,0.0015007381655012,0.0261783167454738,0.4700984102952308,0.3726067746686303,0.5741029641185648
Chronos Base,252,63773,-0.5140791972226546,0.0009668177217565,0.0172721464138752,0.5080336648814078,0.4650145772594752,0.5564516129032258
Chronos Base,252,66093,-0.031380112076518,0.000250864605353,0.0104957626730805,0.4938837920489297,0.4382530120481928,0.5555555555555556
Chronos Base,252,75104,-0.0273085845700287,0.0008276164600953,0.0188243456811241,0.5128006206361521,0.3664596273291925,0.6599378881987578
Chronos Base,252,75320,-0.3336798503926055,0.0007777369432366,0.0162375204068058,0.4977064220183486,0.420814479638009,0.5767441860465117
Chronos Base,252,76226,-0.0231825282685509,0.0008688481769631,0.0189248384934283,0.4842911877394636,0.3976083707025411,0.5772870662460567
Chronos Base,252,78405,-0.0534314821343198,0.0002272987401128,0.0097995903198671,0.4793893129770992,0.4211309523809524,0.5416012558869702
Chronos Base,252,78840,-0.0216873585676895,0.0005234928103062,0.0161741058658081,0.4838224228743416,0.3851851851851852,0.5865237366003063
Chronos Base,252,78971,-0.0251598979229648,0.0007778867610425,0.0178136158805801,0.5,0.2410575427682737,0.7574850299401198
Chronos Base,252,79033,-0.0836802989549998,0.0006587108023727,0.0167990483069348,0.5138036809815951,0.270096463022508,0.7393225331369662
Chronos Base,252,79879,-0.0436412679646858,0.0003907535857666,0.0141092398802298,0.4786910197869102,0.3421052631578947,0.6163141993957704
Chronos Base,252,80089,-0.1312596037789657,0.0009612487420836,0.0203685851834415,0.4941905499612703,0.2566225165562913,0.706140350877193
Chronos Base,252,80924,-0.0790274686526528,0.0006478550198058,0.0148907484396245,0.4918541505042669,0.3858267716535433,0.6125984251968504
Chronos Base,252,81043,-0.0079531536742294,0.0004296380684282,0.0140050917780298,0.4977064220183486,0.3333333333333333,0.6601208459214502
Chronos Base,252,81132,-0.0885378920459016,0.0007612129185222,0.0195613027493181,0.5085139318885449,0.5538020086083214,0.4569983136593591
Chronos Base,252,81133,-0.0186285781500685,0.0008289950413636,0.0209575736786111,0.5115740740740741,0.2702265372168285,0.7402985074626866
Chronos Base,252,81740,-0.0357100500468432,0.0009874555254822,0.0222533696048084,0.4943651389932381,0.2931547619047619,0.6995447647951442
Chronos Base,252,82281,-0.0391346305367239,0.0037558106823363,0.0334246637364626,0.5251524390243902,0.1761744966442953,0.8307254623044097
Chronos Base,252,82646,-0.0062276795185438,0.0003067789928332,0.012320967793738,0.4945904173106646,0.3654743390357698,0.6259659969088099
Chronos Base,252,82924,-0.0217020192959935,0.000342001892794,0.0128646975217905,0.4923547400611621,0.4241071428571428,0.5680379746835443
Chronos Base,252,82932,-0.0374721896201024,0.0003964586916714,0.013908182709181,0.4895104895104895,0.4522388059701492,0.5308441558441559
Chronos Base,252,83604,-0.0245495585740431,0.0002393130345212,0.0111569224971171,0.4791987673343605,0.3920367534456355,0.5700934579439252
Chronos Base,252,83989,-0.0633244428962902,0.0010164870873954,0.0220598314111356,0.5011303692539563,0.218849840255591,0.7597122302158273
Chronos Base,252,84176,-0.0491250922023884,0.0013652747955224,0.0246736824681605,0.4846390168970814,0.328125,0.6417682926829268
Chronos Base,252,85177,-0.0715751478822941,0.0015726017852527,0.0259412809949647,0.5003750937734434,0.3429438543247344,0.6572280178837556
Chronos Base,252,85442,-0.0381946926976934,0.0004390191756775,0.0148634998626903,0.479023646071701,0.4108761329305136,0.5493827160493827
Chronos Base,252,86047,-0.0297983953261691,0.0010417337622303,0.0214902904253822,0.4973504920514761,0.4241071428571428,0.5749613601236476
