Model,Rolling Window,PERMNO,R2,MSE,MAE,Directional Accuracy,Directional Up,Directional Down
chronos_t5,252,50286,-0.1428306628159166,0.0019941119960761077,0.02823620046197673,0.4902826855123675,0.2116788321167883,0.6993060909791827
chronos_t5,252,55993,-0.027843284094812182,0.000993361053950073,0.02003877720028821,0.4792402826855124,0.4728070175438597,0.4883720930232558
chronos_t5,252,61241,-0.021306730977933785,0.0014092038713806238,0.026016049614666602,0.48984098939929327,0.47739130434782606,0.5035971223021583
chronos_t5,252,63773,-0.013349163446359613,0.0011526770343715251,0.018232447866248253,0.49779151943462896,0.6257562662057045,0.36470588235294116
chronos_t5,252,66093,-0.01557633422322735,0.00021860249375067498,0.009984595260697848,0.49381625441696114,0.5798462852263023,0.40423572744014735
chronos_t5,252,75104,-0.024968012301302744,0.0008668752583320672,0.01912241547322291,0.4920494699646643,0.5217006200177148,0.4637809187279152
chronos_t5,252,75320,-0.008874489029443655,0.001104291623865992,0.01735772429737669,0.47791519434628976,0.5556514236410699,0.3970988213961922
chronos_t5,252,76226,-0.034340530345973175,0.0009322908189269193,0.019692445587052264,0.49337455830388693,0.5217013888888888,0.4657039711191336
chronos_t5,252,78405,-0.023748150393949397,0.00020367645145908867,0.009492855627266723,0.49425795053003535,0.6209262435677531,0.3607305936073059
chronos_t5,252,78840,-0.003765064435135912,0.0006200416009955182,0.017270698066921573,0.5026501766784452,0.5378006872852233,0.4667274384685506
chronos_t5,252,78971,-0.022058404153324496,0.0007633767719915115,0.017944777842798715,0.5066254416961131,0.2712962962962963,0.7305389221556886
chronos_t5,252,79033,-0.027548099521969904,0.0006165486906281375,0.01636346674389145,0.4796819787985866,0.343778801843318,0.6069906223358909
chronos_t5,252,79879,-0.028638348941247838,0.0004727502169950148,0.015058559956827988,0.48498233215547704,0.4386750223813787,0.534330985915493
chronos_t5,252,80089,-0.015806108861081247,0.000804706368739256,0.01975574467803742,0.517226148409894,0.37333333333333335,0.6454018227009114
chronos_t5,252,80924,-0.010120930314207355,0.0005452987183811191,0.01456407301631102,0.4880742049469965,0.45863309352517984,0.526595744680851
chronos_t5,252,81043,-0.018777472346886093,0.0004111183672411028,0.014104898512965149,0.49734982332155475,0.5213903743315508,0.4762323943661972
chronos_t5,252,81132,-0.010644004331348045,0.0007025301070189617,0.01931401381955645,0.5039752650176679,0.6605196982397318,0.3302151543498597
chronos_t5,252,81133,-0.03334146869415533,0.0008937652850164665,0.021396825554437497,0.4668727915194346,0.33180987202925044,0.6008658008658009
chronos_t5,252,81740,-0.020578372588167193,0.001083787501156064,0.022212145060828633,0.49646643109540634,0.48687782805429863,0.5060449050086355
chronos_t5,252,82281,-0.020210501516703117,0.003159916165154266,0.033792843256158084,0.5048586572438163,0.19900497512437812,0.7592592592592593
chronos_t5,252,82646,-0.02698092037258082,0.00030687091790468243,0.012331104582440128,0.48851590106007065,0.5298245614035088,0.4486148346738159
chronos_t5,252,82924,-0.03262845969817563,0.000401719851871412,0.013412617725208183,0.5017667844522968,0.6161702127659574,0.3804247460757156
chronos_t5,252,82932,-0.025811896363496345,0.00044203753996698296,0.014149906838557555,0.4929328621908127,0.6347457627118644,0.33887349953831947
chronos_t5,252,83604,-0.023283172543850705,0.00023735779166887967,0.011134180293009542,0.4911660777385159,0.547787610619469,0.4366696191319752
chronos_t5,252,83989,-0.04205052597512915,0.0011546382400204002,0.023166711901378208,0.4840989399293286,0.352059925093633,0.6065711878685762
chronos_t5,252,84176,-0.022387427095497348,0.0015695477598204177,0.025690538576289987,0.4986749116607774,0.5209260908281389,0.47971781305114636
chronos_t5,252,85177,-0.018263700537024974,0.0015156243137425377,0.02553867753732069,0.47791519434628976,0.47249774571686204,0.4852173913043478
chronos_t5,252,85442,-0.017033934313296806,0.0004286961236276575,0.014860746675982117,0.5119257950530035,0.5635593220338984,0.45614035087719296
chronos_t5,252,86047,-0.028793734252868575,0.0010507058301235752,0.022035785983216673,0.48100706713780916,0.544425087108014,0.41839495040577096
chronos_t5,252,86051,-0.015894353211586054,0.0020228746988937498,0.030206100852278824,0.4986749116607774,0.4039179104477612,0.5898305084745763
chronos_t5,252,86144,-0.028202256927960745,0.0001743740732606173,0.008707939459797523,0.49381625441696114,0.6269035532994924,0.3500464252553389
chronos_t5,252,86745,-0.02117350251439931,0.0014285359629371075,0.023717995584975563,0.5030918727915195,0.31882686849574265,0.6705685618729097
chronos_t5,252,86776,-0.011590428847973788,0.00030753001261245755,0.012166795092099024,0.5145759717314488,0.6498719043552519,0.3720073664825046
chronos_t5,252,86869,-0.022622895886496464,0.00022797729983696,0.010768483824039658,0.49469964664310956,0.5845749342681859,0.40958408679927666
chronos_t5,252,86916,0.020893386921143176,0.012146805160893706,0.04229404115182889,0.5145759717314488,0.347953216374269,0.6579804560260586
chronos_t5,252,86929,-0.03299817205403155,0.0007863253294737778,0.01894510148158449,0.48100706713780916,0.4585987261146497,0.5038759689922481
chronos_t5,252,86996,-0.046532332324646264,0.0003206847837814357,0.012513516387448749,0.49514134275618377,0.5964912280701754,0.3808630393996248
chronos_t5,252,87075,-0.01936363770026661,0.00043562608951634854,0.014420925428436562,0.5106007067137809,0.689419795221843,0.31897341888175984
chronos_t5,252,87179,-0.02612547813908317,0.0004963043216957059,0.015018813451906643,0.4916077738515901,0.5332741792369121,0.4514991181657848
chronos_t5,252,87344,-0.01913894063393684,0.002866171369051881,0.03061551868726225,0.5039752650176679,0.3391812865497076,0.6502463054187192
chronos_t5,512,11174,-0.02161757013764687,0.00109984351185626,0.021640324110289173,0.48586572438162545,0.3829787234042553,0.5880281690140845
chronos_t5,512,20512,-0.01775591696104173,0.00030364051292064247,0.011797510135603363,0.5057420494699647,0.5431893687707641,0.46320754716981133
chronos_t5,512,29647,-0.11773713509131256,0.00015338745033044337,0.0075436494847079365,0.5212014134275619,0.6987341772151898,0.32774674115456237
chronos_t5,512,39731,-0.008638854653183037,0.0017938659833624257,0.028039687245109825,0.5017667844522968,0.3736162361623616,0.6280068728522337
chronos_t5,512,40125,-0.014668463795265207,0.0010597348161262106,0.018711830280228416,0.4907243816254417,0.4961571306575576,0.4857928505957837
chronos_t5,512,44644,-0.004348234833047915,0.00023580953672335127,0.010181259972909237,0.4986749116607774,0.6555102040816326,0.31467181467181465
chronos_t5,512,44943,-0.021410348801159662,0.0006585562501910395,0.019049526670886264,0.49469964664310956,0.5818490245971162,0.4007386888273315
chronos_t5,512,45911,-0.019822873088558346,0.0005917444820782827,0.017237770215862386,0.4986749116607774,0.5459183673469388,0.4476102941176471
chronos_t5,512,47466,-0.021823283316996678,0.00038360537971446573,0.013412702446767514,0.49514134275618377,0.4728213977566868,0.5194922937443336
chronos_t5,512,47941,-0.023890874555284825,0.0004905348112610807,0.01488658406427856,0.47703180212014135,0.4452359750667854,0.5146406388642414
chronos_t5,512,50286,-0.06354128051428165,0.0018557608706175292,0.027940229961508273,0.4832155477031802,0.13451511991657977,0.7440246723207402
chronos_t5,512,55993,-0.029832750061772106,0.0009952837770347282,0.02012776059740656,0.4752650176678445,0.356140350877193,0.5992844364937389
chronos_t5,512,61241,-0.019315006506041454,0.0014064556805077149,0.02598992067730542,0.5066254416961131,0.36695652173913046,0.6519784172661871
chronos_t5,512,63773,-0.013948388863956662,0.0011533586487668306,0.018250950541991932,0.49646643109540634,0.5341400172860847,0.4579185520361991
chronos_t5,512,66093,-0.014494174229282342,0.00021836955914463722,0.009970815370531665,0.5039752650176679,0.5533731853116994,0.4539594843462247
chronos_t5,512,75104,-0.013000618525695007,0.0008567537350783817,0.018971582484810245,0.4902826855123675,0.42781222320637735,0.553886925795053
chronos_t5,512,75320,-0.01250025299400459,0.0011082603046282853,0.017307987616927336,0.48454063604240283,0.4771354616048318,0.4932003626473255
chronos_t5,512,76226,-0.01967493985241986,0.0009190721593364378,0.01947760079877269,0.4832155477031802,0.4444444444444444,0.5252707581227437
chronos_t5,512,78405,-0.012353793679899416,0.00020140952463603782,0.009442494413915805,0.5136925795053003,0.5797598627787307,0.44474885844748857
chronos_t5,512,78840,-0.025719014908474058,0.0006336029044139881,0.01743738429349125,0.48056537102473496,0.45446735395189003,0.5095715587967183
chronos_t5,512,78971,-0.11640265031401964,0.0008338426140583214,0.018114750946141595,0.4871908127208481,0.15833333333333333,0.7972626176218991
chronos_t5,512,79033,-0.07517726516771406,0.0006451271092230974,0.016315642694371312,0.5013250883392226,0.29308755760368665,0.6965046888320545
chronos_t5,512,79879,-0.02137426600360315,0.0004694117289942749,0.015077576519935142,0.4823321554770318,0.3375111906893465,0.6294014084507042
chronos_t5,512,80089,-0.012564634049016421,0.000802138520994866,0.01965953546242432,0.4991166077738516,0.31238095238095237,0.6644573322286661
chronos_t5,512,80924,-0.01104617163513244,0.000545798196108342,0.014611166457632406,0.4907243816254417,0.41007194244604317,0.5806737588652482
chronos_t5,512,81043,-0.01956082275469173,0.00041143448116134175,0.014094206022697332,0.4929328621908127,0.45276292335115864,0.5352112676056338
chronos_t5,512,81132,-0.02192540279414823,0.0007103721582609696,0.019516975796781924,0.4880742049469965,0.6269907795473596,0.33395696913002804
chronos_t5,512,81133,-0.025575380213980425,0.0008870481827862443,0.02128352652135712,0.47659010600706714,0.2376599634369287,0.7090909090909091
chronos_t5,512,81740,-0.022433213777898864,0.0010857572212207396,0.022256896268115563,0.49823321554770317,0.4090497737556561,0.5837651122625216
chronos_t5,512,82281,-0.016855462909773022,0.003149524544294655,0.03357216415622307,0.5159010600706714,0.1154228855721393,0.8462157809983897
chronos_t5,512,82646,-0.014109072274422374,0.0003030246966529979,0.012176938242059215,0.519434628975265,0.4885964912280702,0.5531724754244861
chronos_t5,512,82924,-0.01832337154019359,0.0003961547932660045,0.013264451378034722,0.5141342756183745,0.5897872340425532,0.43490304709141275
chronos_t5,512,82932,-0.022078930192072077,0.0004404289495528475,0.01412207225990859,0.49690812720848054,0.5288135593220339,0.4626038781163435
chronos_t5,512,83604,-0.018412150784841153,0.00023622792361386674,0.01108749755062736,0.4880742049469965,0.46991150442477875,0.5075287865367581
chronos_t5,512,83989,-0.021576372990390613,0.0011319519696535339,0.02300390585544885,0.5013250883392226,0.2762172284644195,0.7076663858466723
chronos_t5,512,84176,-0.024155554088717057,0.0015722621513394623,0.02581091035527595,0.49514134275618377,0.47996438112199463,0.5132275132275133
chronos_t5,512,85177,-0.009233091823905859,0.0015021827954734685,0.025238590364826233,0.515017667844523,0.43192064923354373,0.5973913043478261
chronos_t5,512,85442,-0.028872867422622406,0.00043368642391226095,0.014908274814181782,0.5119257950530035,0.5135593220338983,0.5106186518928901
chronos_t5,512,86047,-0.02429777747351025,0.0010461141147555901,0.02211276461018649,0.4642226148409894,0.47909407665505227,0.45175834084761046
chronos_t5,512,86051,-0.020012434407800095,0.002031074727010331,0.03020593717915829,0.49425795053003535,0.30597014925373134,0.6703389830508475
chronos_t5,512,86144,-0.009745180500748907,0.00017124391518577372,0.008666912852953181,0.4880742049469965,0.5634517766497462,0.4076137418755803
chronos_t5,512,86745,-0.021824596224437443,0.0014294467883529075,0.02370590462715138,0.5106007067137809,0.21570482497634816,0.7759197324414716
chronos_t5,512,86776,-0.012219298825950853,0.00030772119314041014,0.012206931765985689,0.5008833922261484,0.6046114432109309,0.39226519337016574
chronos_t5,512,86869,-0.018607478168161107,0.0002270821271463955,0.01077697866961433,0.47614840989399293,0.530236634531113,0.4267631103074141
chronos_t5,512,86916,-0.055565579123695974,0.013095355758902229,0.04324804396971215,0.5017667844522968,0.26413255360623783,0.7043973941368078
chronos_t5,512,86929,-0.02504224031349156,0.0007802692193891767,0.018742644361332026,0.502208480565371,0.3666969972702457,0.632213608957795
chronos_t5,512,86996,-0.010880983429843782,0.00030976028125178083,0.01241878059189573,0.5044169611307421,0.5430242272347535,0.46153846153846156
chronos_t5,512,87075,-0.014038809145532127,0.00043335051860636666,0.01435779509139374,0.508833922261484,0.659556313993174,0.3473877176901925
chronos_t5,512,87179,-0.01964535688305813,0.0004931700927412608,0.014949219327152262,0.5044169611307421,0.520851818988465,0.4894179894179894
chronos_t5,512,87344,-0.015394222821378811,0.0028556399267218925,0.03044063552172813,0.5141342756183745,0.23391812865497075,0.7577996715927751
